uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
P63165,Q8NCN4,7341,254225,ENSG00000116030,ENSG00000166439,SUMO1,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
P17812,Q8NCN4,1503,254225,ENSG00000171793,ENSG00000166439,CTPS1,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
P05423,Q8NCN4,661,254225,ENSG00000168495,ENSG00000166439,POLR3D,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
Q08945,Q8NCN4,6749,254225,ENSG00000149136,ENSG00000166439,SSRP1,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
P08195,Q8NCN4,6520,254225,ENSG00000168003,ENSG00000166439,SLC3A2,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
P11586,Q8NCN4,4522,254225,ENSG00000100714,ENSG00000166439,MTHFD1,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
Q8NCN4,Q9HCG8,254225,57703,ENSG00000166439,ENSG00000163510,RNF169,CWC22,pull down,association,21252943,Bruderer et al. (2011),0.32
P33991,Q8NCN4,4173,254225,ENSG00000104738,ENSG00000166439,MCM4,RNF169,pull down,association,21252943,Bruderer et al. (2011),0.32
Q8NCN4,Q9BW19,254225,3833,ENSG00000166439,ENSG00000204197,RNF169,KIFC1,pull down,association,21252943,Bruderer et al. (2011),0.32
Q8NCN4,Q9Y263,254225,9373,ENSG00000166439,ENSG00000137055,RNF169,PLAA,pull down,association,21252943,Bruderer et al. (2011),0.32
Q9H4L4,Q9UNE7,26168,10273,ENSG00000161956,ENSG00000103266,SENP3,STUB1,anti bait coimmunoprecipitation,physical association,20924358,Yan et al. (2010),0.37
P61962,Q9H2X6,10238,28996,ENSG00000136485,ENSG00000064393,DCAF7,HIPK2,pull down|two hybrid|anti tag coimmunoprecipitation|fluorescence microscopy,physical association|direct interaction|colocalization,20940704,Ritterhoff et al. (2010),0.54
P61962,Q13233,10238,4214,ENSG00000136485,ENSG00000095015,DCAF7,MAP3K1,anti tag coimmunoprecipitation|fluorescence microscopy,physical association|association|direct interaction|colocalization,20940704,Ritterhoff et al. (2010),0.49
Q13233,Q9H2X6,4214,28996,ENSG00000095015,ENSG00000064393,MAP3K1,HIPK2,anti tag coimmunoprecipitation,association,20940704,Ritterhoff et al. (2010),0.32
Q13233,Q13627,4214,1859,ENSG00000095015,ENSG00000157540,MAP3K1,DYRK1A,anti tag coimmunoprecipitation,association,20940704,Ritterhoff et al. (2010),0.32
Q13233,Q9Y463,4214,9149,ENSG00000095015,ENSG00000105204,MAP3K1,DYRK1B,anti tag coimmunoprecipitation,association,20940704,Ritterhoff et al. (2010),0.32
P61962,Q13627,10238,1859,ENSG00000136485,ENSG00000157540,DCAF7,DYRK1A,anti tag coimmunoprecipitation|fluorescence microscopy,direct interaction|colocalization,20940704,Ritterhoff et al. (2010),0.45
P61962,Q9Y463,10238,9149,ENSG00000136485,ENSG00000105204,DCAF7,DYRK1B,anti tag coimmunoprecipitation,direct interaction,20940704,Ritterhoff et al. (2010),0.4
Q9H2X6,Q9Y463,28996,9149,ENSG00000064393,ENSG00000105204,HIPK2,DYRK1B,fluorescence microscopy,colocalization,20940704,Ritterhoff et al. (2010),0.25
Q13627,Q9H2X6,1859,28996,ENSG00000157540,ENSG00000064393,DYRK1A,HIPK2,fluorescence microscopy,colocalization,20940704,Ritterhoff et al. (2010),0.25
Q9H2K2,Q9NWT6,80351,55662,ENSG00000107854,ENSG00000166135,TNKS2,HIF1AN,x-ray crystallography|enzymatic study,direct interaction|hydroxylation reaction,21251231,Yang et al. (2011),0.46
O95271,Q9NWT6,8658,55662,ENSG00000173273,ENSG00000166135,TNKS,HIF1AN,enzymatic study,hydroxylation reaction,21251231,Yang et al. (2011),0.25
Q8TAK5,Q9NWT6,126626,55662,ENSG00000143458,ENSG00000166135,,HIF1AN,enzymatic study,hydroxylation reaction,21251231,Yang et al. (2011),0.25
Q9HBA0,Q9NWT6,59341,55662,ENSG00000111199,ENSG00000166135,TRPV4,HIF1AN,enzymatic study,hydroxylation reaction,21251231,Yang et al. (2011),0.25
Q6DKJ4,Q9UGP8,64359,11231,ENSG00000167693,ENSG00000025796,NXN,SEC63,two hybrid,physical association,21251912,Müller et al. (2011),0.34
O95980,P04626,8434,2064,ENSG00000122707,ENSG00000141736,RECK,ERBB2,fluorescence microscopy|anti bait coimmunoprecipitation|coimmunoprecipitation,colocalization|physical association,21255571,Hong et al. (2011),0.47
O95863,Q6FI27,6615,,ENSG00000124216,,SNAI1,,anti tag coimmunoprecipitation,physical association,20959806,Park et al. (2010),0.37
P09496,Q14008,1211,9793,ENSG00000122705,ENSG00000175216,CLTA,CKAP5,fluorescence microscopy|anti bait coimmunoprecipitation,colocalization|association,21297582,Booth et al. (2011),0.39
Q14008,Q9Y6A5,9793,10460,ENSG00000175216,ENSG00000013810,CKAP5,TACC3,fluorescence microscopy|anti bait coimmunoprecipitation|biochemical,colocalization|physical association,21297582,Booth et al. (2011),0.47
P09496,Q9Y6A5,1211,10460,ENSG00000122705,ENSG00000013810,CLTA,TACC3,anti bait coimmunoprecipitation,association|physical association,21297582,Booth et al. (2011),0.4
P09496,P53675,1211,8218,ENSG00000122705,ENSG00000070371,CLTA,CLTCL1,anti bait coimmunoprecipitation,association,21297582,Booth et al. (2011),0.32
P09496,Q00610,1211,1213,ENSG00000122705,ENSG00000141367,CLTA,CLTC,anti bait coimmunoprecipitation,association,21297582,Booth et al. (2011),0.32
O14492,P09619,10603,5159,ENSG00000160999,ENSG00000113721,SH2B2,PDGFRB,pull down,association,9989826,Yokouchi et al. (1999),0.32
P11274,Q13588,613,10750,ENSG00000186716,ENSG00000154016,BCR,GRAP,pull down,association,8995379,Trüb et al. (1997),0.32
P29353,Q13588,6464,10750,ENSG00000160691,ENSG00000154016,SHC1,GRAP,pull down,association,8995379,Trüb et al. (1997),0.32
P42224,P52630,6772,6773,ENSG00000115415,ENSG00000170581,STAT1,STAT2,coimmunoprecipitation|competition binding|pull down|cross-linking study,association,8605877|24065129|26966684,Gupta et al. (1996)|Cheon et al. (2013)|Kalkhof et al. (2015),0.53
P06213,P51692,3643,6777,ENSG00000171105,ENSG00000173757,INSR,STAT5B,two hybrid,physical association,9428692,Sawka-Verhelle et al. (1997),0.34
P15498,Q13094,7409,3937,ENSG00000141968,ENSG00000043462,VAV1,LCP2,pull down|coimmunoprecipitation|anti tag coimmunoprecipitation,association,9047237|8673706|10347175|21725281,Raab et al. (1997)|Wu et al. (1996)|Fang et al. (1999)|Sela et al. (2011),0.54
P07949,P19174,5979,5335,ENSG00000165731,ENSG00000124181,RET,PLCG1,competition binding,association,8628282,Borrello et al. (1996),0.32
P43628,Q06124,3804,5781,ENSG00000243772,ENSG00000179295,KIR2DL3,PTPN11,pull down|surface plasmon resonance,association,8648092,Olcese et al. (1996),0.37
P19174,P43405,5335,6850,ENSG00000124181,ENSG00000165025,PLCG1,SYK,coimmunoprecipitation|pull down,association,8657103,Law et al. (1996),0.37
P40189,P42224,3572,6772,ENSG00000134352,ENSG00000115415,IL6ST,STAT1,competition binding,association,8662591,Gerhartz et al. (1996),0.32
P40763,P42224,6774,6772,ENSG00000168610,ENSG00000115415,STAT3,STAT1,competition binding|pull down|tandem affinity purification,association,8662591|26966684|25609649,Gerhartz et al. (1996)|Kalkhof et al. (2015)|Li et al. (2015),0.51
P29350,P43626,5777,3802,ENSG00000111679,ENSG00000125498,PTPN6,KIR2DL1,coimmunoprecipitation|pull down,association,8691146,Fry et al. (1996),0.37
P06213,Q9NRF2,3643,25970,ENSG00000171105,ENSG00000178188,INSR,SH2B1,coimmunoprecipitation|two hybrid,association|physical association,9742218,Kotani et al. (1998),0.44
P09619,Q13239,5159,6503,ENSG00000113721,ENSG00000155926,PDGFRB,SLA,pull down|coimmunoprecipitation,association,9742401,Roche et al. (1998),0.37
P27986,P43626,5295,3802,ENSG00000145675,ENSG00000125498,PIK3R1,KIR2DL1,two hybrid|lex-a dimerization assay,physical association,9751747,Marti et al. (1998),0.39
P43626,Q06124,3802,5781,ENSG00000125498,ENSG00000179295,KIR2DL1,PTPN11,two hybrid|lex-a dimerization assay,physical association,9751747,Marti et al. (1998),0.39
P16284,P29350,5175,5777,ENSG00000261371,ENSG00000111679,PECAM1,PTPN6,pull down|surface plasmon resonance,association,9774457,Hua et al. (1998),0.37
P19174,P30556,5335,185,ENSG00000124181,ENSG00000144891,PLCG1,AGTR1,pull down,association,9516477,Venema et al. (1998),0.32
P16234,P46108,5156,1398,ENSG00000134853,ENSG00000167193,PDGFRA,CRK,coimmunoprecipitation|enzymatic study|pull down,association,9546424|10733900,Yokote et al. (1998)|Matsumoto et al. (2000),0.46
P16234,P46109,5156,1399,ENSG00000134853,ENSG00000099942,PDGFRA,CRKL,coimmunoprecipitation|enzymatic study,association,9546424,Yokote et al. (1998),0.37
P06127,P20936,921,5921,ENSG00000110448,ENSG00000145715,CD5,RASA1,pull down,association,9603468,Dennehy et al. (1998),0.32
Q06124,Q8WU20,5781,10818,ENSG00000179295,ENSG00000166225,PTPN11,FRS2,far western blotting|coimmunoprecipitation,association,9632781,Hadari et al. (1998),0.37
P05106,Q06124,3690,5781,ENSG00000259207,ENSG00000179295,ITGB3,PTPN11,coimmunoprecipitation,association,12791772,Ling et al. (2003),0.32
P11362,P46108,2260,1398,ENSG00000077782,ENSG00000167193,FGFR1,CRK,affinity chromatography technology,association,10464310,Larsson et al. (1999),0.32
P06213,P27986,3643,5295,ENSG00000171105,ENSG00000145675,INSR,PIK3R1,fluorescent resonance energy transfer|pull down,association|physical association,10500481|11796522|9593725,Sato et al. (1999)|Eichhorn et al. (2002)|Kayali et al. (1998),0.56
P12931,Q14289,6714,2185,ENSG00000197122,ENSG00000120899,SRC,PTK2B,pull down|coimmunoprecipitation,association,10521452|11149930|8849729,Kumar et al. (1999)|Sanjay et al. (2001)|Dikic et al. (1996),0.48
P35968,Q15464,3791,6461,ENSG00000128052,ENSG00000107338,KDR,SHB,coimmunoprecipitation,association,15026417,Holmqvist et al. (2004),0.32
P19235,Q92835,2057,3635,ENSG00000187266,ENSG00000168918,EPOR,INPP5D,pull down,association,10660611,Mason et al. (2000),0.32
Q06124,Q9UQC2,5781,9846,ENSG00000179295,ENSG00000033327,PTPN11,GAB2,pull down|anti bait coimmunoprecipitation,association,15170389|19172738,Arnaud et al. (2004)|Brummer et al. (2008),0.43
O75791,P10747,9402,940,ENSG00000100351,ENSG00000178562,GRAP2,CD28,coimmunoprecipitation|pull down,association,10820259,Ellis et al. (2000),0.37
O60880,Q99704,4068,1796,ENSG00000183918,ENSG00000115325,SH2D1A,DOK1,pull down|coimmunoprecipitation,association,10852966,Sylla et al. (2000),0.37
P06241,Q14289,2534,2185,ENSG00000010810,ENSG00000120899,FYN,PTK2B,pull down|coimmunoprecipitation,association,10867021,Katagiri et al. (2000),0.37
O14543,P19235,9021,2057,ENSG00000184557,ENSG00000187266,SOCS3,EPOR,pull down,association,10882725,Sasaki et al. (2000),0.32
P20936,Q03135,5921,857,ENSG00000145715,ENSG00000105974,RASA1,CAV1,pull down,association,15504032,Wang et al. (2004),0.32
Q06124,Q99704,5781,1796,ENSG00000179295,ENSG00000115325,PTPN11,DOK1,coimmunoprecipitation,association,15546884,Ling et al. (2005),0.32
O60674,Q9NRF2,3717,25970,ENSG00000096968,ENSG00000178188,JAK2,SH2B1,coimmunoprecipitation|pull down,association,17565041|15767667,Li et al. (2007)|Nishi et al. (2005),0.43
O14492,P22681,10603,867,ENSG00000160999,ENSG00000110395,SH2B2,CBL,pull down|anti tag coimmunoprecipitation|isothermal titration calorimetry,association|physical association|direct interaction,15737992|18273061,Hu et al. (2005)|Ng et al. (2008),0.6
O14492,O60674,10603,3717,ENSG00000160999,ENSG00000096968,SH2B2,JAK2,pull down,association,15767667,Nishi et al. (2005),0.32
P40763,Q9NWQ8,6774,55824,ENSG00000168610,ENSG00000076641,STAT3,PAG1,anti bait coimmunoprecipitation,physical association|association,18070987,Tauzin et al. (2008),0.4
P41240,Q9NWQ8,1445,55824,ENSG00000103653,ENSG00000076641,CSK,PAG1,anti bait coimmunoprecipitation|pull down,physical association|association,18070987|10790433,Tauzin et al. (2008)|Brdicka et al. (2000),0.52
P07948,Q9NWQ8,4067,55824,ENSG00000254087,ENSG00000076641,LYN,PAG1,anti bait coimmunoprecipitation,physical association|association,18070987,Tauzin et al. (2008),0.4
P06239,Q9NWQ8,3932,55824,ENSG00000182866,ENSG00000076641,LCK,PAG1,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P12931,Q9NWQ8,6714,55824,ENSG00000197122,ENSG00000076641,SRC,PAG1,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P46108,Q9NWQ8,1398,55824,ENSG00000167193,ENSG00000076641,CRK,PAG1,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P07948,P40763,4067,6774,ENSG00000254087,ENSG00000168610,LYN,STAT3,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P06239,P40763,3932,6774,ENSG00000182866,ENSG00000168610,LCK,STAT3,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P06239,P07948,3932,4067,ENSG00000182866,ENSG00000254087,LCK,LYN,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P12931,P40763,6714,6774,ENSG00000197122,ENSG00000168610,SRC,STAT3,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P07948,P12931,4067,6714,ENSG00000254087,ENSG00000197122,LYN,SRC,anti bait coimmunoprecipitation,association,18070987,Tauzin et al. (2008),0.32
P78314,Q9BZW8,6452,51744,ENSG00000087266,ENSG00000122223,SH3BP2,CD244,three hybrid,physical association,16177062,Saborit-Villarroya et al. (2005),0.34
O14543,P20936,9021,5921,ENSG00000184557,ENSG00000145715,SOCS3,RASA1,pull down|coimmunoprecipitation,association,11331873,Cacalano et al. (2001),0.37
P48357,Q06124,3953,5781,ENSG00000116678,ENSG00000179295,LEPR,PTPN11,surface plasmon resonance|anti tag coimmunoprecipitation,association,11342028|9600917,Löthgren et al. (2001)|Carpenter et al. (1998),0.43
P42679,Q14289,4145,2185,ENSG00000007264,ENSG00000120899,MATK,PTK2B,pull down|coimmunoprecipitation,association,12063569,McShan et al. (2002),0.37
P29350,Q96LC7,5777,89790,ENSG00000111679,ENSG00000142512,PTPN6,SIGLEC10,biochemical,association,12163025,Kitzig et al. (2002),0.32
P00519,P46108,25,1398,ENSG00000097007,ENSG00000167193,ABL1,CRK,nuclear magnetic resonance,association,12384576,Donaldson et al. (2002),0.32
P00533,P52735,1956,7410,ENSG00000146648,ENSG00000160293,EGFR,VAV2,pull down,association,12454019,Tamás et al. (2003),0.32
P10747,P62993,940,2885,ENSG00000178562,ENSG00000177885,CD28,GRB2,coimmunoprecipitation,association,7584133,Cai et al. (1995),0.32
P62993,Q05397,2885,5747,ENSG00000177885,ENSG00000169398,GRB2,PTK2,pull down|two hybrid,association|physical association,7597091|21900206,Kharbanda et al. (1995)|Vinayagam et al. (2011),0.5
P17948,P27986,2321,5295,ENSG00000102755,ENSG00000145675,FLT1,PIK3R1,two hybrid,physical association,7657594,Cunningham et al. (1995),0.34
P07550,P62993,154,2885,ENSG00000169252,ENSG00000177885,ADRB2,GRB2,coimmunoprecipitation,association,9830057,Karoor et al. (1998),0.32
P09564,P27986,924,5295,ENSG00000173762,ENSG00000145675,CD7,PIK3R1,competition binding,association,8918688,Lee et al. (1996),0.32
P25963,P27986,4792,5295,ENSG00000100906,ENSG00000145675,NFKBIA,PIK3R1,coimmunoprecipitation|competition binding,association,9892650,Béraud et al. (1999),0.37
P16333,P54762,4690,2047,ENSG00000158092,ENSG00000154928,NCK1,EPHB1,anti bait coimmunoprecipitation,association,9430661,Stein et al. (1998),0.32
P04626,P41240,2064,1445,ENSG00000141736,ENSG00000103653,ERBB2,CSK,competition binding,association,9461599,Zrihan-Licht et al. (1998),0.32
P00533,P29350,1956,5777,ENSG00000146648,ENSG00000111679,EGFR,PTPN6,pull down|ubiquitin reconstruction,association|physical association,9733788|28065597,Keilhack et al. (1998)|Yao et al. (2017),0.5
P62993,Q14289,2885,2185,ENSG00000177885,ENSG00000120899,GRB2,PTK2B,pull down,association,8695788,Li et al. (1996),0.32
Q9H3D4,Q9UPW6,8626,23314,ENSG00000073282,ENSG00000119042,TP63,SATB2,anti bait coimmunoprecipitation|fluorescence microscopy,physical association|colocalization,20829881,Chung et al. (2010),0.42
Q9H3D4-2,Q9UPW6,,23314,,ENSG00000119042,,SATB2,anti bait coimmunoprecipitation|anti tag coimmunoprecipitation|fluorescence microscopy,physical association|colocalization,20829881,Chung et al. (2010),0.47
Q9H3D4-1,Q9UPW6,,23314,,ENSG00000119042,,SATB2,anti tag coimmunoprecipitation,physical association,20829881,Chung et al. (2010),0.37
P02745,P02746,712,713,ENSG00000173372,ENSG00000173369,C1QA,C1QB,enzyme linked immunosorbent assay,physical association,21054788,Duus et al. (2010),0.37
P02745,P02747,712,714,ENSG00000173372,ENSG00000159189,C1QA,C1QC,enzyme linked immunosorbent assay,physical association,21054788,Duus et al. (2010),0.37
P02745,Q07954,712,4035,ENSG00000173372,ENSG00000123384,C1QA,LRP1,enzyme linked immunosorbent assay,physical association,21054788,Duus et al. (2010),0.37
Q07954,Q15485,4035,2220,ENSG00000123384,ENSG00000160339,LRP1,FCN2,enzyme linked immunosorbent assay|surface plasmon resonance,direct interaction,21054788,Duus et al. (2010),0.46
P11226,Q07954,4153,4035,ENSG00000165471,ENSG00000123384,MBL2,LRP1,enzyme linked immunosorbent assay|surface plasmon resonance,direct interaction,21054788,Duus et al. (2010),0.46
P17612,Q08499-2,5566,,ENSG00000072062,,PRKACA,,anti bait coimmunoprecipitation,association,20664520,Halls et al. (2010),0.32
Q08499-2,Q9HBX9,,59350,,ENSG00000171509,,RXFP1,anti bait coimmunoprecipitation|pull down,association,20664520,Halls et al. (2010),0.37
P24588,Q08499-2,9495,,ENSG00000179841,,AKAP5,,anti bait coimmunoprecipitation,association,20664520,Halls et al. (2010),0.32
P32121,Q08499-2,409,,ENSG00000141480,,ARRB2,,anti bait coimmunoprecipitation,association,20664520,Halls et al. (2010),0.32
P17612,Q9HBX9,5566,59350,ENSG00000072062,ENSG00000171509,PRKACA,RXFP1,pull down,association,20664520,Halls et al. (2010),0.32
P32121,Q9HBX9,409,59350,ENSG00000141480,ENSG00000171509,ARRB2,RXFP1,pull down,association,20664520,Halls et al. (2010),0.32
P24588,Q9HBX9,9495,59350,ENSG00000179841,ENSG00000171509,AKAP5,RXFP1,pull down,physical association,20664520,Halls et al. (2010),0.37
Q12888,Q92547,7158,11073,ENSG00000067369,ENSG00000163781,TP53BP1,TOPBP1,fluorescence microscopy,colocalization,20871591,Cescutti et al. (2010),0.25
Q8WXE1,Q92547,84126,11073,ENSG00000164053,ENSG00000163781,ATRIP,TOPBP1,fluorescence microscopy,colocalization,20871591,Cescutti et al. (2010),0.25
P13489,P38646,6050,3313,ENSG00000023191,ENSG00000113013,RNH1,HSPA9,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P13489,Q9UJS0,6050,10165,ENSG00000023191,ENSG00000004864,RNH1,SLC25A13,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P13489,P22695,6050,7385,ENSG00000023191,ENSG00000140740,RNH1,UQCRC2,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P13489,P49411,6050,7284,ENSG00000023191,ENSG00000178952,RNH1,TUFM,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P05141,P13489,292,6050,ENSG00000005022,ENSG00000023191,SLC25A5,RNH1,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P13489,P25705,6050,498,ENSG00000023191,ENSG00000152234,RNH1,ATP5F1A,anti bait coimmunoprecipitation,association,21276451,Furia et al. (2011),0.32
P09874,P13489,142,6050,ENSG00000143799,ENSG00000023191,PARP1,RNH1,cosedimentation,colocalization,21276451,Furia et al. (2011),0.32
P19338,Q13464,4691,6093,ENSG00000115053,ENSG00000067900,NCL,ROCK1,pull down,association,21281639,Garcia et al. (2011),0.32
P61586,Q13464,387,6093,ENSG00000067560,ENSG00000067900,RHOA,ROCK1,pull down,association|physical association,21281639,Garcia et al. (2011),0.4
