uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
P52294,P52630,3836,6773,ENSG00000114030,ENSG00000170581,KPNA1,STAT2,gst pull down,physical association,12740372,Melen et al. (2003),0.25
Q7Z434,Q96C10,57506,79132,ENSG00000088888,ENSG00000108771,MAVS,DHX58,anti tag coimmunoprecipitation|gst pull down,physical association,17020950,Komuro et al. (2006),0.37
O95786,Q96C10,23586,79132,ENSG00000107201,ENSG00000108771,DDX58,DHX58,anti tag coimmunoprecipitation,physical association,17020950,Komuro et al. (2006),0.37
Q96C10,Q9BYX4,79132,64135,ENSG00000108771,ENSG00000115267,DHX58,IFIH1,anti tag coimmunoprecipitation,physical association,17020950,Komuro et al. (2006),0.37
P18146,P10275,1958,367,ENSG00000120738,ENSG00000169083,EGR1,AR,anti tag coimmunoprecipitation,physical association,17011549|12890669,Mukhopadhyay et al. (2006)|Yang et al. (2003),0.43
P10275,Q02548,367,5079,ENSG00000169083,ENSG00000196092,AR,PAX5,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P23760,P10275,5077,367,ENSG00000135903,ENSG00000169083,PAX3,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
Q04864,P10275,5966,367,ENSG00000162924,ENSG00000169083,REL,AR,anti tag coimmunoprecipitation|gst pull down,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P09914,P05161,3434,9636,ENSG00000185745,ENSG00000187608,IFIT1,ISG15,anti tag coimmunoprecipitation|unspecified method,physical association,16815975|16009940,Wong et al. (2006)|Zhao et al. (2005),0.43
P23771,P10275,2625,367,ENSG00000107485,ENSG00000169083,GATA3,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P43694,P10275,2626,367,ENSG00000136574,ENSG00000169083,GATA4,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
Q09472,P10275,2033,367,ENSG00000100393,ENSG00000169083,EP300,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P09874,P10275,142,367,ENSG00000143799,ENSG00000169083,PARP1,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P15923,P10275,6929,367,ENSG00000071564,ENSG00000169083,TCF3,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P10275,Q99743,367,4862,ENSG00000169083,ENSG00000170485,AR,NPAS2,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
Q16665,P10275,3091,367,ENSG00000100644,ENSG00000169083,HIF1A,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
Q5VTY9,P10275,55733,367,ENSG00000054392,ENSG00000169083,HHAT,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P10914,P10275,3659,367,ENSG00000125347,ENSG00000169083,IRF1,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
P30613,P10275,5313,367,ENSG00000143627,ENSG00000169083,PKLR,AR,anti tag coimmunoprecipitation,physical association,17011549,Mukhopadhyay et al. (2006),0.37
Q99558,Q04864,9020,5966,ENSG00000006062,ENSG00000162924,MAP3K14,REL,anti tag coimmunoprecipitation|in-gel kinase assay,physical association|phosphorylation reaction,16585559,Sánchez-Valdepeñas et al. (2006),0.43
Q9H6S1,Q9UHD2,64343,29110,ENSG00000163512,ENSG00000183735,AZI2,TBK1,anti tag coimmunoprecipitation|two hybrid|pull down|in-gel kinase assay,physical association|phosphorylation reaction,14560022|19820708|21903422,Fujita et al. (2003)|Thurston et al. (2009)|Li et al. (2011),0.58
P19838,Q04864,4790,5966,ENSG00000109320,ENSG00000162924,NFKB1,REL,anti tag coimmunoprecipitation|two hybrid,physical association,15818410|9315679,Pizzi et al. (2005)|Li et al. (1997),0.47
Q04864,Q04206,5966,5970,ENSG00000162924,ENSG00000173039,REL,RELA,anti tag coimmunoprecipitation,physical association,15818410|23195252,Pizzi et al. (2005)|Ren et al. (2013),0.43
P60228,P09914,3646,3434,ENSG00000104408,ENSG00000185745,EIF3E,IFIT1,anti tag coimmunoprecipitation,physical association,15561726,Hui et al. (2005),0.37
P25942,Q04864,958,5966,ENSG00000101017,ENSG00000162924,CD40,REL,anti tag coimmunoprecipitation,physical association,17567982,Zhou et al. (2007),0.37
Q04864,P17676,5966,1051,ENSG00000162924,ENSG00000172216,REL,CEBPB,anti tag coimmunoprecipitation,physical association,17335903,Cha-Molstad et al. (2007),0.37
P25963,Q9UHD2,4792,29110,ENSG00000100906,ENSG00000183735,NFKBIA,TBK1,protein kinase assay,phosphorylation reaction,10783893,Tojima et al. (2000),0.25
P25963,Q04864,4792,5966,ENSG00000100906,ENSG00000162924,NFKBIA,REL,anti tag coimmunoprecipitation,physical association,8887627|16226509|16888014,Chu et al. (1996)|Banerjee et al. (2005)|Harris et al. (2006),0.47
Q15653,Q04864,4793,5966,ENSG00000104825,ENSG00000162924,NFKBIB,REL,anti tag coimmunoprecipitation,physical association,8887627|9135156|16226509,Chu et al. (1996)|Whiteside et al. (1997)|Banerjee et al. (2005),0.47
P68400,Q15653,1457,4793,ENSG00000101266,ENSG00000104825,CSNK2A1,NFKBIB,affinity chromatography technology,physical association,8887627,Chu et al. (1996),0.37
Q04864,P0DP23,5966,801,ENSG00000162924,ENSG00000198668,REL,CALM1,anti tag coimmunoprecipitation,physical association,12556500,Antonsson et al. (2003),0.37
Q04206,P0DP23,5970,801,ENSG00000173039,ENSG00000198668,RELA,CALM1,anti tag coimmunoprecipitation,physical association,12556500,Antonsson et al. (2003),0.37
Q00653,O00221,4791,4794,ENSG00000077150,ENSG00000146232,NFKB2,NFKBIE,two hybrid,physical association,9135156,Whiteside et al. (1997),0.34
O00221,Q04864,4794,5966,ENSG00000146232,ENSG00000162924,NFKBIE,REL,anti tag coimmunoprecipitation,physical association,9135156|9315679,Whiteside et al. (1997)|Li et al. (1997),0.43
O00221,Q04206,4794,5970,ENSG00000146232,ENSG00000173039,NFKBIE,RELA,anti tag coimmunoprecipitation,physical association,9135156|9315679,Whiteside et al. (1997)|Li et al. (1997),0.43
P19838,O00221,4790,4794,ENSG00000109320,ENSG00000146232,NFKB1,NFKBIE,two hybrid|anti tag coimmunoprecipitation,physical association,9315679,Li et al. (1997),0.41
Q04206,P0DMV8,5970,3303,ENSG00000173039,ENSG00000204389,RELA,HSPA1A,anti tag coimmunoprecipitation,physical association,9250404,Guzhova et al. (1997),0.37
Q04864,P0DMV8,5966,3303,ENSG00000162924,ENSG00000204389,REL,HSPA1A,anti tag coimmunoprecipitation,physical association,9250404,Guzhova et al. (1997),0.37
P19838,P0DMV8,4790,3303,ENSG00000109320,ENSG00000204389,NFKB1,HSPA1A,anti tag coimmunoprecipitation,physical association,9250404,Guzhova et al. (1997),0.37
P32519,P17096,1997,3159,ENSG00000120690,ENSG00000137309,ELF1,HMGA1,affinity chromatography technology,physical association,7862168,John et al. (1995),0.37
P32519,Q04864,1997,5966,ENSG00000120690,ENSG00000162924,ELF1,REL,affinity chromatography technology|anti tag coimmunoprecipitation|pull down,physical association,7862168|9094628,John et al. (1995)|Bassuk et al. (1997),0.51
P19838,P32519,4790,1997,ENSG00000109320,ENSG00000120690,NFKB1,ELF1,affinity chromatography technology|pull down,physical association,7862168|9094628,John et al. (1995)|Bassuk et al. (1997),0.48
P42226,Q99732,6778,9516,ENSG00000166888,ENSG00000189067,STAT6,LITAF,two hybrid,physical association,15793005,Tang et al. (2005),0.34
P42226,P12931,6778,6714,ENSG00000166888,ENSG00000197122,STAT6,SRC,gst pull down,physical association,15695802,Välineva et al. (2005),0.25
Q7Z434,Q92844,57506,10010,ENSG00000088888,ENSG00000136560,MAVS,TANK,anti tag coimmunoprecipitation,physical association,17327220,Guo et al. (2007),0.37
Q8IUC6,Q92844,148022,10010,ENSG00000127666,ENSG00000136560,TICAM1,TANK,anti tag coimmunoprecipitation,physical association,17327220|21903422,Guo et al. (2007)|Li et al. (2011),0.43
Q14653,Q92844,3661,10010,ENSG00000126456,ENSG00000136560,IRF3,TANK,anti tag coimmunoprecipitation,physical association,17327220|21419663,Guo et al. (2007)|Rajput et al. (2011),0.43
Q92844,Q9UHD2,10010,29110,ENSG00000136560,ENSG00000183735,TANK,TBK1,anti tag coimmunoprecipitation|pull down,physical association,17468758|17327220|18307994|19820708|21419663|21903422,Zhao et al. (2007)|Guo et al. (2007)|Morton et al. (2008)|Thurston et al. (2009)|Rajput et al. (2011)|Li et al. (2011),0.62
O95786,Q14258,23586,7706,ENSG00000107201,ENSG00000121060,DDX58,TRIM25,anti tag coimmunoprecipitation|gst pull down|pull down,physical association,17392790|18948594|20406818|20818395|23950712,Gack et al. (2007)|Gack et al. (2008)|Nistal-Villán et al. (2010)|Wang et al. (2010)|Oshiumi et al. (2013),0.59
Q7Z434,Q13546,57506,8737,ENSG00000088888,ENSG00000137275,MAVS,RIPK1,anti tag coimmunoprecipitation,physical association,18207245|21419663,Lad et al. (2008)|Rajput et al. (2011),0.43
Q7Z434,Q13114,57506,7187,ENSG00000088888,ENSG00000131323,MAVS,TRAF3,anti tag coimmunoprecipitation|two hybrid,physical association,18207245|18818105|19193783|19546225|19893624|22844514|22792062|21200404,Lad et al. (2008)|Zhong et al. (2008)|Tang et al. (2009)|Vitour et al. (2009)|Nakhaei et al. (2009)|Wen et al. (2012)|van Zuylen et al. (2012)|Paz et al. (2011),0.6
Q7Z434,O14920,57506,3551,ENSG00000088888,ENSG00000104365,MAVS,IKBKB,anti tag coimmunoprecipitation,physical association,18207245|21903422,Lad et al. (2008)|Li et al. (2011),0.43
P19525,O15111,5610,1147,ENSG00000055332,ENSG00000213341,EIF2AK2,CHUK,anti tag coimmunoprecipitation,physical association,10723127,Gil et al. (2000),0.37
O95999,Q9BXL7,8915,84433,ENSG00000142867,ENSG00000198286,BCL10,CARD11,anti tag coimmunoprecipitation,physical association,12154360,Gaide et al. (2002),0.37
Q9UPN7,O00743,22870,5537,ENSG00000105063,ENSG00000119414,PPP6R1,PPP6C,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
O75170,O00743,9701,5537,ENSG00000100239,ENSG00000119414,PPP6R2,PPP6C,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
Q5H9R7,O00743,55291,5537,ENSG00000110075,ENSG00000119414,PPP6R3,PPP6C,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
Q9UPN7,O00221,22870,4794,ENSG00000105063,ENSG00000146232,PPP6R1,NFKBIE,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
O75170,O00221,9701,4794,ENSG00000100239,ENSG00000146232,PPP6R2,NFKBIE,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
P30153,P67775,5518,5515,ENSG00000105568,ENSG00000113575,PPP2R1A,PPP2CA,anti tag coimmunoprecipitation,physical association,16769727,Stefansson et al. (2006),0.37
O14920,Q15653,3551,4793,ENSG00000104365,ENSG00000104825,IKBKB,NFKBIB,surface plasmon resonance|anti tag coimmunoprecipitation,physical association,10320352|11470788,Heilker et al. (1999)|Yamamoto et al. (2001),0.48
O14920,O00221,3551,4794,ENSG00000104365,ENSG00000146232,IKBKB,NFKBIE,surface plasmon resonance,physical association,10320352,Heilker et al. (1999),0.37
O14980,O00221,7514,4794,ENSG00000082898,ENSG00000146232,XPO1,NFKBIE,affinity chromatography technology,physical association,11970947,Lee et al. (2002),0.37
Q13153,Q13976,5058,5592,ENSG00000149269,ENSG00000185532,PAK1,PRKG1,protein kinase assay,phosphorylation reaction,16490784,Fryer et al. (2006),0.25
P50552,Q13153,7408,5058,ENSG00000125753,ENSG00000149269,VASP,PAK1,anti tag coimmunoprecipitation,physical association,16490784,Fryer et al. (2006),0.37
Q13153,P16333,5058,4690,ENSG00000149269,ENSG00000158092,PAK1,NCK1,anti tag coimmunoprecipitation,physical association,16490784|11278553,Fryer et al. (2006)|Stoletov et al. (2001),0.43
O15530,Q13153,5170,5058,ENSG00000140992,ENSG00000149269,PDPK1,PAK1,protein kinase assay|anti tag coimmunoprecipitation,phosphorylation reaction|physical association,10995762,King et al. (2000),0.43
Q13153,Q02750,5058,5604,ENSG00000149269,ENSG00000169032,PAK1,MAP2K1,protein kinase assay,phosphorylation reaction,9351825,Frost et al. (1997),0.25
P31749,Q13153,207,5058,ENSG00000142208,ENSG00000149269,AKT1,PAK1,protein kinase assay,phosphorylation reaction,14585966,Zhou et al. (2003),0.25
P42574,Q13177,836,5062,ENSG00000164305,ENSG00000180370,CASP3,PAK2,protease assay,cleavage reaction,9171063,Rudel et al. (1997),0.25
O00459,P42336,5296,5290,ENSG00000105647,ENSG00000121879,PIK3R2,PIK3CA,anti tag coimmunoprecipitation,physical association,12147247,Zhang et al. (2002),0.37
Q13547,P52630,3065,6773,ENSG00000116478,ENSG00000170581,HDAC1,STAT2,affinity chromatography technology|anti tag coimmunoprecipitation,physical association,14645718,Nusinzon et al. (2003),0.42
Q13153,P14598,5058,653361,ENSG00000149269,ENSG00000158517,PAK1,NCF1,protein kinase assay|anti tag coimmunoprecipitation,phosphorylation reaction|physical association,7618083|16099876|12855698,Knaus et al. (1995)|Martyn et al. (2005)|Wu et al. (2003),0.53
P13498,Q13153,1535,5058,ENSG00000051523,ENSG00000149269,CYBA,PAK1,pull down,physical association,16099876,Martyn et al. (2005),0.37
Q13153,P04839,5058,1536,ENSG00000149269,ENSG00000165168,PAK1,CYBB,pull down,physical association,16099876,Martyn et al. (2005),0.37
Q13153,,5058,,ENSG00000149269,ENSG00000186076,PAK1,,protein kinase assay|anti tag coimmunoprecipitation,phosphorylation reaction|physical association,12189148,Shalom-Barak et al. (2002),0.43
P11021,P16333,3309,4690,ENSG00000044574,ENSG00000158092,HSPA5,NCK1,anti tag coimmunoprecipitation,physical association,15908432,Misra et al. (2005),0.37
P11021,Q13177,3309,5062,ENSG00000044574,ENSG00000180370,HSPA5,PAK2,anti tag coimmunoprecipitation,physical association,15908432,Misra et al. (2005),0.37
P16333,Q13177,4690,5062,ENSG00000158092,ENSG00000180370,NCK1,PAK2,anti tag coimmunoprecipitation,physical association,11278553,Stoletov et al. (2001),0.37
O75914,P16333,5063,4690,ENSG00000077264,ENSG00000158092,PAK3,NCK1,anti tag coimmunoprecipitation,physical association,11278553,Stoletov et al. (2001),0.37
Q13153,Q05397,5058,5747,ENSG00000149269,ENSG00000169398,PAK1,PTK2,anti tag coimmunoprecipitation,physical association,11278553,Stoletov et al. (2001),0.37
P63000,Q13153,5879,5058,ENSG00000136238,ENSG00000149269,RAC1,PAK1,two hybrid|pull down,physical association,9032259|10224076,Westwick et al. (1997)|Benard et al. (1999),0.47
P43405,Q13177,6850,5062,ENSG00000165025,ENSG00000180370,SYK,PAK2,anti tag coimmunoprecipitation,physical association,14673144,Miah et al. (2004),0.37
Q09472,Q92985,2033,3665,ENSG00000100393,ENSG00000185507,EP300,IRF7,gst pull down,physical association,12604599,Yang et al. (2003),0.25
Q92793,Q92985,1387,3665,ENSG00000005339,ENSG00000185507,CREBBP,IRF7,gst pull down,physical association,12604599,Yang et al. (2003),0.25
Q13546,Q92985,8737,3665,ENSG00000137275,ENSG00000185507,RIPK1,IRF7,anti tag coimmunoprecipitation,physical association,17296724,Huye et al. (2007),0.37
Q14155,Q13153,8874,5058,ENSG00000102606,ENSG00000149269,ARHGEF7,PAK1,protein kinase assay|anti tag coimmunoprecipitation,phosphorylation reaction,17392278,Rennefahrt et al. (2007),0.3
Q15052,Q13177,9459,5062,ENSG00000129675,ENSG00000180370,ARHGEF6,PAK2,protein kinase assay,phosphorylation reaction,17392278,Rennefahrt et al. (2007),0.25
P50402,Q13813,2010,6709,ENSG00000102119,ENSG00000197694,EMD,SPTAN1,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P35579,P50402,4627,2010,ENSG00000100345,ENSG00000102119,MYH9,EMD,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q8WWI1,2010,4008,ENSG00000102119,ENSG00000136153,EMD,LMO7,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q12965,2010,4643,ENSG00000102119,ENSG00000157483,EMD,MYO1E,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P60709,P50402,60,2010,ENSG00000075624,ENSG00000102119,ACTB,EMD,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q15417,2010,1266,ENSG00000102119,ENSG00000117519,EMD,CNN3,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
Q9BRV8,P50402,80143,2010,ENSG00000052723,ENSG00000102119,SIKE1,EMD,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q13287,2010,9111,ENSG00000102119,ENSG00000123609,EMD,NMI,affinity chromatography technology,physical association,17620012,Holaska et al. (2007),0.37
P50402,O15379,2010,8841,ENSG00000102119,ENSG00000171720,EMD,HDAC3,anti tag coimmunoprecipitation,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q9BZK7,2010,79718,ENSG00000102119,ENSG00000177565,EMD,TBL1XR1,anti tag coimmunoprecipitation,physical association,17620012,Holaska et al. (2007),0.37
P50402,Q13227,2010,2874,ENSG00000102119,ENSG00000132522,EMD,GPS2,anti tag coimmunoprecipitation,physical association,17620012,Holaska et al. (2007),0.37
P50402,O75376,2010,9611,ENSG00000102119,ENSG00000141027,EMD,NCOR1,anti tag coimmunoprecipitation,physical association,17620012,Holaska et al. (2007),0.37
Q15746,Q13153,4638,5058,ENSG00000065534,ENSG00000149269,MYLK,PAK1,protein kinase assay,phosphorylation reaction,10092231,Sanders et al. (1999),0.25
Q15746,Q13177,4638,5062,ENSG00000065534,ENSG00000180370,MYLK,PAK2,protein kinase assay,phosphorylation reaction,10748018,Goeckeler et al. (2000),0.25
P01236,Q13177,5617,5062,ENSG00000172179,ENSG00000180370,PRL,PAK2,protein kinase assay,phosphorylation reaction,11943200,Tuazon et al. (2002),0.25
P03372,Q13153,2099,5058,ENSG00000091831,ENSG00000149269,ESR1,PAK1,protein kinase assay|pull down|anti tag coimmunoprecipitation,phosphorylation reaction|physical association,12374744|16452229,Wang et al. (2002)|Rayala et al. (2006),0.52
P45983,P42574,5599,836,ENSG00000107643,ENSG00000164305,MAPK8,CASP3,cleavage reaction,cleavage reaction,12821118,Enomoto et al. (2003),0.13
P45984,P42574,5601,836,ENSG00000050748,ENSG00000164305,MAPK9,CASP3,cleavage reaction,cleavage reaction,12821118,Enomoto et al. (2003),0.13
P45984,Q02779,5601,4294,ENSG00000050748,ENSG00000130758,MAPK9,MAP3K10,in-gel kinase assay,phosphorylation reaction,11278395,Phelan et al. (2001),0.25
P28482,Q02779,5594,4294,ENSG00000100030,ENSG00000130758,MAPK1,MAP3K10,in-gel kinase assay,phosphorylation reaction,11278395,Phelan et al. (2001),0.25
P01106,Q13177,4609,5062,ENSG00000136997,ENSG00000180370,MYC,PAK2,anti tag coimmunoprecipitation,phosphorylation reaction,14749374,Huang et al. (2004),0.25
Q13153,,5058,,ENSG00000149269,ENSG00000163041,PAK1,,pull down,physical association,12151336,Li et al. (2002),0.37
O14508,O14543,8835,9021,ENSG00000120833,ENSG00000184557,SOCS2,SOCS3,his pull down,physical association,16199887,Tannahill et al. (2005),0.25
P84243,Q13153,3020,5058,ENSG00000132475,ENSG00000149269,H3-3A,PAK1,protein kinase assay,phosphorylation reaction,12151336,Li et al. (2002),0.25
,Q13153,3021,5058,ENSG00000132475,ENSG00000149269,H3-3B,PAK1,protein kinase assay,phosphorylation reaction,12151336,Li et al. (2002),0.25
